timestamp,trigger,cell_row,cell_col,extra
2026-03-17 20:36:34,YOLO,4,0,mode=CITY
2026-03-17 20:36:34,TRACK,4,0,mode=CITY
2026-03-17 20:36:34,TRACK,3,7,mode=CITY
2026-03-17 20:36:34,YOLO,5,4,mode=CITY
2026-03-17 20:36:34,TRACK,5,4,mode=CITY
2026-03-17 20:36:34,YOLO,4,6,mode=CITY
2026-03-17 20:36:34,TRACK,4,6,mode=CITY
2026-03-17 20:36:34,YOLO,5,1,mode=CITY
2026-03-17 20:36:34,TRACK,5,1,mode=CITY
2026-03-17 20:36:34,TRACK,0,5,mode=CITY
2026-03-17 20:36:34,TRACK,2,2,mode=CITY
2026-03-17 20:36:34,TRACK,1,0,mode=CITY
2026-03-17 20:36:34,YOLO,7,4,mode=CITY
2026-03-17 20:36:34,TRACK,7,4,mode=CITY
2026-03-17 20:36:34,YOLO,6,2,mode=CITY
2026-03-17 20:36:34,TRACK,6,2,mode=CITY
2026-03-17 20:36:34,YOLO,7,1,mode=CITY
2026-03-17 20:36:34,TRACK,7,1,mode=CITY
2026-03-17 20:36:34,YOLO,4,2,mode=CITY
2026-03-17 20:36:34,TRACK,4,2,mode=CITY
2026-03-17 20:36:34,TRACK,3,0,mode=CITY
2026-03-17 20:36:34,YOLO,5,6,mode=CITY
2026-03-17 20:36:34,TRACK,5,6,mode=CITY
2026-03-17 20:36:34,TRACK,3,6,mode=CITY
2026-03-17 20:36:34,YOLO,5,3,mode=CITY
2026-03-17 20:36:34,TRACK,5,3,mode=CITY
2026-03-17 20:36:34,TRACK,0,7,mode=CITY
2026-03-17 20:36:34,TRACK,2,4,mode=CITY
2026-03-17 20:36:34,TRACK,1,2,mode=CITY
2026-03-17 20:36:34,TRACK,0,4,mode=CITY
2026-03-17 20:36:34,TRACK,2,1,mode=CITY
2026-03-17 20:36:34,YOLO,6,4,mode=CITY
2026-03-17 20:36:34,TRACK,6,4,mode=CITY
2026-03-17 20:36:34,YOLO,7,3,mode=CITY
2026-03-17 20:36:34,TRACK,7,3,mode=CITY
2026-03-17 20:36:34,TRACK,3,2,mode=CITY
2026-03-17 20:36:34,YOLO,4,1,mode=CITY
2026-03-17 20:36:34,TRACK,4,1,mode=CITY
2026-03-17 20:36:34,YOLO,5,5,mode=CITY
2026-03-17 20:36:34,TRACK,5,5,mode=CITY
2026-03-17 20:36:34,TRACK,0,0,mode=CITY
2026-03-17 20:36:34,TRACK,1,4,mode=CITY
2026-03-17 20:36:34,TRACK,0,6,mode=CITY
2026-03-17 20:36:34,TRACK,2,3,mode=CITY
2026-03-17 20:36:34,YOLO,6,6,mode=CITY
2026-03-17 20:36:34,TRACK,6,6,mode=CITY
2026-03-17 20:36:34,YOLO,7,5,mode=CITY
2026-03-17 20:36:34,TRACK,7,5,mode=CITY
2026-03-17 20:36:34,YOLO,6,3,mode=CITY
2026-03-17 20:36:34,TRACK,6,3,mode=CITY
2026-03-17 20:36:34,TRACK,3,4,mode=CITY
2026-03-17 20:36:34,YOLO,4,3,mode=CITY
2026-03-17 20:36:34,TRACK,4,3,mode=CITY
2026-03-17 20:36:34,TRACK,3,1,mode=CITY
2026-03-17 20:36:34,TRACK,5,7,mode=CITY
2026-03-17 20:36:34,TRACK,0,2,mode=CITY
2026-03-17 20:36:34,TRACK,1,6,mode=CITY
2026-03-17 20:36:34,TRACK,2,5,mode=CITY
2026-03-17 20:36:34,TRACK,1,3,mode=CITY
2026-03-17 20:36:34,TRACK,7,7,mode=CITY
2026-03-17 20:36:34,YOLO,6,5,mode=CITY
2026-03-17 20:36:34,TRACK,6,5,mode=CITY
2026-03-17 20:36:34,YOLO,4,5,mode=CITY
2026-03-17 20:36:34,TRACK,4,5,mode=CITY
2026-03-17 20:36:34,TRACK,3,3,mode=CITY
2026-03-17 20:36:34,YOLO,5,0,mode=CITY
2026-03-17 20:36:34,TRACK,5,0,mode=CITY
2026-03-17 20:36:34,TRACK,0,1,mode=CITY
2026-03-17 20:36:34,TRACK,2,7,mode=CITY
2026-03-17 20:36:34,TRACK,1,5,mode=CITY
2026-03-17 20:36:34,YOLO,6,1,mode=CITY
2026-03-17 20:36:34,TRACK,6,1,mode=CITY
2026-03-17 20:36:34,YOLO,7,0,mode=CITY
2026-03-17 20:36:34,TRACK,7,0,mode=CITY
2026-03-17 20:36:34,TRACK,6,7,mode=CITY
2026-03-17 20:36:34,YOLO,7,6,mode=CITY
2026-03-17 20:36:34,TRACK,7,6,mode=CITY
2026-03-17 20:36:34,TRACK,4,7,mode=CITY
2026-03-17 20:36:34,TRACK,3,5,mode=CITY
2026-03-17 20:36:34,YOLO,5,2,mode=CITY
2026-03-17 20:36:34,TRACK,5,2,mode=CITY
2026-03-17 20:36:34,YOLO,4,4,mode=CITY
2026-03-17 20:36:34,TRACK,4,4,mode=CITY
2026-03-17 20:36:34,TRACK,1,1,mode=CITY
2026-03-17 20:36:34,TRACK,0,3,mode=CITY
2026-03-17 20:36:34,TRACK,2,0,mode=CITY
2026-03-17 20:36:34,TRACK,1,7,mode=CITY
2026-03-17 20:36:34,TRACK,2,6,mode=CITY
2026-03-17 20:36:34,YOLO,7,2,mode=CITY
2026-03-17 20:36:34,TRACK,7,2,mode=CITY
2026-03-17 20:36:34,YOLO,6,0,mode=CITY
2026-03-17 20:36:34,TRACK,6,0,mode=CITY
2026-03-17 20:36:38,BLOB,2,11,mode=CITY
2026-03-17 20:36:38,BLOB,2,12,mode=CITY
2026-03-17 20:36:38,BLOB,4,12,mode=CITY
2026-03-17 20:36:38,BLOB,4,13,mode=CITY
2026-03-17 20:36:39,YOLO,4,9,mode=CITY
2026-03-17 20:36:39,TRACK,4,9,mode=CITY
2026-03-17 20:36:39,TRACK,3,13,mode=CITY
2026-03-17 20:36:39,YOLO,5,10,mode=CITY
2026-03-17 20:36:39,TRACK,5,10,mode=CITY
2026-03-17 20:36:39,TRACK,0,5,mode=CITY
2026-03-17 20:36:39,TRACK,0,14,mode=CITY
2026-03-17 20:36:39,TRACK,2,11,mode=CITY
2026-03-17 20:36:39,TRACK,1,15,mode=CITY
2026-03-17 20:36:39,YOLO,6,11,mode=CITY
2026-03-17 20:36:39,TRACK,6,11,mode=CITY
2026-03-17 20:36:39,YOLO,7,10,mode=CITY
2026-03-17 20:36:39,TRACK,7,10,mode=CITY
2026-03-17 20:36:39,TRACK,3,6,mode=CITY
2026-03-17 20:36:39,YOLO,5,3,mode=CITY
2026-03-17 20:36:39,TRACK,5,3,mode=CITY
2026-03-17 20:36:39,TRACK,3,15,mode=CITY
2026-03-17 20:36:39,YOLO,5,12,mode=CITY
2026-03-17 20:36:39,TRACK,5,12,mode=CITY
2026-03-17 20:36:39,TRACK,0,7,mode=CITY
2026-03-17 20:36:39,TRACK,2,4,mode=CITY
2026-03-17 20:36:39,TRACK,1,8,mode=CITY
2026-03-17 20:36:39,YOLO,6,4,mode=CITY
2026-03-17 20:36:39,TRACK,6,4,mode=CITY
2026-03-17 20:36:39,YOLO,7,3,mode=CITY
2026-03-17 20:36:39,TRACK,7,3,mode=CITY
2026-03-17 20:36:39,YOLO,6,13,mode=CITY
2026-03-17 20:36:39,TRACK,6,13,mode=CITY
2026-03-17 20:36:39,YOLO,7,12,mode=CITY
2026-03-17 20:36:39,TRACK,7,12,mode=CITY
2026-03-17 20:36:39,TRACK,3,8,mode=CITY
2026-03-17 20:36:39,YOLO,5,5,mode=CITY
2026-03-17 20:36:39,TRACK,5,5,mode=CITY
2026-03-17 20:36:39,YOLO,5,14,mode=CITY
2026-03-17 20:36:39,TRACK,5,14,mode=CITY
2026-03-17 20:36:39,TRACK,0,9,mode=CITY
2026-03-17 20:36:39,TRACK,1,10,mode=CITY
2026-03-17 20:36:39,YOLO,6,6,mode=CITY
2026-03-17 20:36:39,TRACK,6,6,mode=CITY
2026-03-17 20:36:39,YOLO,7,5,mode=CITY
2026-03-17 20:36:39,TRACK,7,5,mode=CITY
2026-03-17 20:36:39,YOLO,7,14,mode=CITY
2026-03-17 20:36:39,TRACK,7,14,mode=CITY
2026-03-17 20:36:39,TRACK,3,10,mode=CITY
2026-03-17 20:36:39,YOLO,5,7,mode=CITY
2026-03-17 20:36:39,TRACK,5,7,mode=CITY
2026-03-17 20:36:39,TRACK,1,3,mode=CITY
2026-03-17 20:36:39,TRACK,1,12,mode=CITY
2026-03-17 20:36:39,YOLO,7,7,mode=CITY
2026-03-17 20:36:39,TRACK,7,7,mode=CITY
2026-03-17 20:36:39,TRACK,3,3,mode=CITY
2026-03-17 20:36:39,TRACK,3,12,mode=CITY
2026-03-17 20:36:39,YOLO,5,9,mode=CITY
2026-03-17 20:36:39,TRACK,5,9,mode=CITY
2026-03-17 20:36:39,YOLO,4,11,mode=CITY
2026-03-17 20:36:39,TRACK,4,11,mode=CITY
2026-03-17 20:36:39,TRACK,1,5,mode=CITY
2026-03-17 20:36:39,TRACK,1,14,mode=CITY
2026-03-17 20:36:39,TRACK,2,13,mode=CITY
2026-03-17 20:36:39,YOLO,7,9,mode=CITY
2026-03-17 20:36:39,TRACK,7,9,mode=CITY
2026-03-17 20:36:39,TRACK,3,5,mode=CITY
2026-03-17 20:36:39,YOLO,4,4,mode=CITY
2026-03-17 20:36:39,TRACK,4,4,mode=CITY
2026-03-17 20:36:39,TRACK,3,14,mode=CITY
2026-03-17 20:36:39,YOLO,5,11,mode=CITY
2026-03-17 20:36:39,TRACK,5,11,mode=CITY
2026-03-17 20:36:39,TRACK,1,7,mode=CITY
2026-03-17 20:36:39,TRACK,2,6,mode=CITY
2026-03-17 20:36:39,TRACK,2,15,mode=CITY
2026-03-17 20:36:39,YOLO,7,11,mode=CITY
2026-03-17 20:36:39,TRACK,7,11,mode=CITY
2026-03-17 20:36:39,YOLO,6,15,mode=CITY
2026-03-17 20:36:39,TRACK,6,15,mode=CITY
2026-03-17 20:36:39,TRACK,3,7,mode=CITY
2026-03-17 20:36:39,YOLO,5,4,mode=CITY
2026-03-17 20:36:39,TRACK,5,4,mode=CITY
2026-03-17 20:36:39,YOLO,4,6,mode=CITY
2026-03-17 20:36:39,TRACK,4,6,mode=CITY
2026-03-17 20:36:39,YOLO,5,13,mode=CITY
2026-03-17 20:36:39,TRACK,5,13,mode=CITY
2026-03-17 20:36:39,YOLO,4,15,mode=CITY
2026-03-17 20:36:39,TRACK,4,15,mode=CITY
2026-03-17 20:36:39,TRACK,1,9,mode=CITY
2026-03-17 20:36:39,TRACK,0,11,mode=CITY
2026-03-17 20:36:39,TRACK,2,8,mode=CITY
2026-03-17 20:36:39,YOLO,7,4,mode=CITY
2026-03-17 20:36:39,TRACK,7,4,mode=CITY
2026-03-17 20:36:39,YOLO,6,8,mode=CITY
2026-03-17 20:36:39,TRACK,6,8,mode=CITY
2026-03-17 20:36:39,TRACK,3,9,mode=CITY
2026-03-17 20:36:39,YOLO,5,6,mode=CITY
2026-03-17 20:36:39,TRACK,5,6,mode=CITY
2026-03-17 20:36:39,YOLO,4,8,mode=CITY
2026-03-17 20:36:39,TRACK,4,8,mode=CITY
2026-03-17 20:36:39,TRACK,0,4,mode=CITY
2026-03-17 20:36:39,TRACK,1,11,mode=CITY
2026-03-17 20:36:39,TRACK,0,13,mode=CITY
2026-03-17 20:36:39,TRACK,2,10,mode=CITY
2026-03-17 20:36:39,YOLO,6,10,mode=CITY
2026-03-17 20:36:39,TRACK,6,10,mode=CITY
2026-03-17 20:36:39,TRACK,3,11,mode=CITY
2026-03-17 20:36:39,YOLO,4,10,mode=CITY
2026-03-17 20:36:39,TRACK,4,10,mode=CITY
2026-03-17 20:36:39,TRACK,1,4,mode=CITY
2026-03-17 20:36:39,TRACK,0,6,mode=CITY
2026-03-17 20:36:39,TRACK,2,3,mode=CITY
2026-03-17 20:36:39,TRACK,1,13,mode=CITY
2026-03-17 20:36:39,TRACK,0,15,mode=CITY
2026-03-17 20:36:39,TRACK,2,12,mode=CITY
2026-03-17 20:36:39,YOLO,6,3,mode=CITY
2026-03-17 20:36:39,TRACK,6,3,mode=CITY
2026-03-17 20:36:39,YOLO,6,12,mode=CITY
2026-03-17 20:36:39,TRACK,6,12,mode=CITY
2026-03-17 20:36:39,TRACK,3,4,mode=CITY
2026-03-17 20:36:39,YOLO,4,3,mode=CITY
2026-03-17 20:36:39,TRACK,4,3,mode=CITY
2026-03-17 20:36:39,TRACK,1,6,mode=CITY
2026-03-17 20:36:39,TRACK,0,8,mode=CITY
2026-03-17 20:36:39,TRACK,2,5,mode=CITY
2026-03-17 20:36:39,TRACK,2,14,mode=CITY
2026-03-17 20:36:39,YOLO,6,5,mode=CITY
2026-03-17 20:36:39,TRACK,6,5,mode=CITY
2026-03-17 20:36:39,YOLO,6,14,mode=CITY
2026-03-17 20:36:39,TRACK,6,14,mode=CITY
2026-03-17 20:36:39,YOLO,7,13,mode=CITY
2026-03-17 20:36:39,TRACK,7,13,mode=CITY
2026-03-17 20:36:39,YOLO,4,5,mode=CITY
2026-03-17 20:36:39,TRACK,4,5,mode=CITY
2026-03-17 20:36:39,YOLO,4,14,mode=CITY
2026-03-17 20:36:39,TRACK,4,14,mode=CITY
2026-03-17 20:36:39,YOLO,5,15,mode=CITY
2026-03-17 20:36:39,TRACK,5,15,mode=CITY
2026-03-17 20:36:39,TRACK,0,10,mode=CITY
2026-03-17 20:36:39,TRACK,2,7,mode=CITY
2026-03-17 20:36:39,YOLO,6,7,mode=CITY
2026-03-17 20:36:39,TRACK,6,7,mode=CITY
2026-03-17 20:36:39,YOLO,7,6,mode=CITY
2026-03-17 20:36:39,TRACK,7,6,mode=CITY
2026-03-17 20:36:39,YOLO,7,15,mode=CITY
2026-03-17 20:36:39,TRACK,7,15,mode=CITY
2026-03-17 20:36:39,YOLO,4,7,mode=CITY
2026-03-17 20:36:39,TRACK,4,7,mode=CITY
2026-03-17 20:36:39,YOLO,5,8,mode=CITY
2026-03-17 20:36:39,TRACK,5,8,mode=CITY
2026-03-17 20:36:39,TRACK,0,3,mode=CITY
2026-03-17 20:36:39,TRACK,0,12,mode=CITY
2026-03-17 20:36:39,TRACK,2,9,mode=CITY
2026-03-17 20:36:39,YOLO,6,9,mode=CITY
2026-03-17 20:36:39,TRACK,6,9,mode=CITY
2026-03-17 20:36:39,YOLO,7,8,mode=CITY
2026-03-17 20:36:39,TRACK,7,8,mode=CITY
2026-03-17 20:36:41,TRACK,4,6,mode=CITY
2026-03-17 20:36:41,TRACK,0,6,mode=CITY
2026-03-17 20:36:41,TRACK,7,6,mode=CITY
2026-03-17 20:36:41,TRACK,2,6,mode=CITY
2026-03-17 20:36:41,TRACK,5,6,mode=CITY
2026-03-17 20:36:41,TRACK,3,6,mode=CITY
2026-03-17 20:36:41,TRACK,6,6,mode=CITY
2026-03-17 20:36:41,TRACK,1,6,mode=CITY
2026-03-17 20:36:41,TRACK,4,9,mode=CITY
2026-03-17 20:36:41,TRACK,3,7,mode=CITY
2026-03-17 20:36:41,TRACK,3,10,mode=CITY
2026-03-17 20:36:41,TRACK,5,7,mode=CITY
2026-03-17 20:36:41,TRACK,5,10,mode=CITY
2026-03-17 20:36:41,TRACK,0,8,mode=CITY
2026-03-17 20:36:41,TRACK,1,9,mode=CITY
2026-03-17 20:36:41,TRACK,2,8,mode=CITY
2026-03-17 20:36:41,TRACK,7,7,mode=CITY
2026-03-17 20:36:41,TRACK,7,10,mode=CITY
2026-03-17 20:36:41,TRACK,6,8,mode=CITY
2026-03-17 20:36:41,TRACK,3,9,mode=CITY
2026-03-17 20:36:41,YOLO,4,8,mode=CITY
2026-03-17 20:36:41,TRACK,4,8,mode=CITY
2026-03-17 20:36:41,TRACK,5,9,mode=CITY
2026-03-17 20:36:41,TRACK,0,7,mode=CITY
2026-03-17 20:36:41,TRACK,0,10,mode=CITY
2026-03-17 20:36:41,TRACK,2,7,mode=CITY
2026-03-17 20:36:41,TRACK,2,10,mode=CITY
2026-03-17 20:36:41,TRACK,1,8,mode=CITY
2026-03-17 20:36:41,TRACK,7,9,mode=CITY
2026-03-17 20:36:41,TRACK,6,7,mode=CITY
2026-03-17 20:36:41,TRACK,6,10,mode=CITY
2026-03-17 20:36:41,TRACK,4,7,mode=CITY
2026-03-17 20:36:41,TRACK,4,10,mode=CITY
2026-03-17 20:36:41,TRACK,3,8,mode=CITY
2026-03-17 20:36:41,TRACK,5,8,mode=CITY
2026-03-17 20:36:41,TRACK,0,9,mode=CITY
2026-03-17 20:36:41,TRACK,2,9,mode=CITY
2026-03-17 20:36:41,TRACK,1,7,mode=CITY
2026-03-17 20:36:41,TRACK,1,10,mode=CITY
2026-03-17 20:36:41,TRACK,6,9,mode=CITY
2026-03-17 20:36:41,TRACK,7,8,mode=CITY
2026-03-17 20:36:41,TRACK,5,11,mode=CITY
2026-03-17 20:36:41,TRACK,6,11,mode=CITY
2026-03-17 20:36:41,TRACK,1,11,mode=CITY
2026-03-17 20:36:41,TRACK,4,11,mode=CITY
2026-03-17 20:36:41,TRACK,7,11,mode=CITY
2026-03-17 20:36:41,TRACK,2,11,mode=CITY
2026-03-17 20:36:41,TRACK,0,11,mode=CITY
2026-03-17 20:36:41,TRACK,3,11,mode=CITY
2026-03-17 20:36:42,TRACK,4,10,mode=CITY
2026-03-17 20:36:42,TRACK,5,11,mode=CITY
2026-03-17 20:36:42,TRACK,0,10,mode=CITY
2026-03-17 20:36:42,TRACK,6,11,mode=CITY
2026-03-17 20:36:42,TRACK,1,11,mode=CITY
2026-03-17 20:36:42,TRACK,7,10,mode=CITY
2026-03-17 20:36:42,TRACK,2,10,mode=CITY
2026-03-17 20:36:42,TRACK,3,10,mode=CITY
2026-03-17 20:36:42,YOLO,5,10,mode=CITY
2026-03-17 20:36:42,TRACK,5,10,mode=CITY
2026-03-17 20:36:42,TRACK,6,10,mode=CITY
2026-03-17 20:36:42,TRACK,1,10,mode=CITY
2026-03-17 20:36:42,TRACK,4,11,mode=CITY
2026-03-17 20:36:42,TRACK,7,11,mode=CITY
2026-03-17 20:36:42,TRACK,2,11,mode=CITY
2026-03-17 20:36:42,TRACK,0,11,mode=CITY
2026-03-17 20:36:42,TRACK,3,11,mode=CITY
2026-03-17 20:36:42,TRACK,6,12,mode=CITY
2026-03-17 20:36:42,TRACK,1,12,mode=CITY
2026-03-17 20:36:42,TRACK,4,12,mode=CITY
2026-03-17 20:36:42,TRACK,0,12,mode=CITY
2026-03-17 20:36:42,TRACK,7,12,mode=CITY
2026-03-17 20:36:42,TRACK,2,12,mode=CITY
2026-03-17 20:36:42,TRACK,3,12,mode=CITY
2026-03-17 20:36:42,TRACK,5,12,mode=CITY
2026-03-17 20:36:43,TRACK,2,14,mode=CITY
2026-03-17 20:36:43,TRACK,3,14,mode=CITY
2026-03-17 20:36:43,TRACK,4,13,mode=CITY
2026-03-17 20:36:43,TRACK,5,14,mode=CITY
2026-03-17 20:36:43,TRACK,0,13,mode=CITY
2026-03-17 20:36:43,TRACK,6,14,mode=CITY
2026-03-17 20:36:43,TRACK,1,14,mode=CITY
2026-03-17 20:36:43,TRACK,7,13,mode=CITY
2026-03-17 20:36:43,TRACK,2,13,mode=CITY
2026-03-17 20:36:43,YOLO,5,13,mode=CITY
2026-03-17 20:36:43,TRACK,5,13,mode=CITY
2026-03-17 20:36:43,TRACK,3,13,mode=CITY
2026-03-17 20:36:43,YOLO,6,13,mode=CITY
2026-03-17 20:36:43,TRACK,6,13,mode=CITY
2026-03-17 20:36:43,TRACK,1,13,mode=CITY
2026-03-17 20:36:43,TRACK,4,14,mode=CITY
2026-03-17 20:36:43,TRACK,0,14,mode=CITY
2026-03-17 20:36:43,TRACK,7,14,mode=CITY
2026-03-17 20:36:43,TRACK,5,15,mode=CITY
2026-03-17 20:36:43,TRACK,6,15,mode=CITY
2026-03-17 20:36:43,TRACK,1,15,mode=CITY
2026-03-17 20:36:43,TRACK,4,15,mode=CITY
2026-03-17 20:36:43,TRACK,0,15,mode=CITY
2026-03-17 20:36:43,TRACK,7,15,mode=CITY
2026-03-17 20:36:43,TRACK,2,15,mode=CITY
2026-03-17 20:36:43,TRACK,3,15,mode=CITY
2026-03-17 20:36:44,TRACK,4,10,mode=CITY
2026-03-17 20:36:44,TRACK,0,10,mode=CITY
2026-03-17 20:36:44,TRACK,7,10,mode=CITY
2026-03-17 20:36:44,TRACK,2,10,mode=CITY
2026-03-17 20:36:44,TRACK,3,10,mode=CITY
2026-03-17 20:36:44,TRACK,5,10,mode=CITY
2026-03-17 20:36:44,TRACK,6,10,mode=CITY
2026-03-17 20:36:44,TRACK,1,10,mode=CITY
2026-03-17 20:36:45,TRACK,4,9,mode=CITY
2026-03-17 20:36:45,TRACK,0,9,mode=CITY
2026-03-17 20:36:45,TRACK,7,9,mode=CITY
2026-03-17 20:36:45,TRACK,2,9,mode=CITY
2026-03-17 20:36:45,TRACK,3,9,mode=CITY
2026-03-17 20:36:45,TRACK,5,9,mode=CITY
2026-03-17 20:36:45,TRACK,6,9,mode=CITY
2026-03-17 20:36:45,TRACK,1,9,mode=CITY
2026-03-17 20:36:45,TRACK,3,8,mode=CITY
2026-03-17 20:36:45,TRACK,5,8,mode=CITY
2026-03-17 20:36:45,TRACK,6,8,mode=CITY
2026-03-17 20:36:45,TRACK,1,8,mode=CITY
2026-03-17 20:36:45,TRACK,4,8,mode=CITY
2026-03-17 20:36:45,TRACK,0,8,mode=CITY
2026-03-17 20:36:45,TRACK,7,8,mode=CITY
2026-03-17 20:36:45,TRACK,2,8,mode=CITY
2026-03-17 20:36:45,TRACK,0,7,mode=CITY
2026-03-17 20:36:45,TRACK,7,7,mode=CITY
2026-03-17 20:36:45,TRACK,2,7,mode=CITY
2026-03-17 20:36:45,TRACK,3,7,mode=CITY
2026-03-17 20:36:45,TRACK,5,7,mode=CITY
2026-03-17 20:36:45,TRACK,6,7,mode=CITY
2026-03-17 20:36:45,TRACK,1,7,mode=CITY
2026-03-17 20:36:45,TRACK,4,7,mode=CITY
2026-03-17 20:36:46,TRACK,4,6,mode=CITY
2026-03-17 20:36:46,TRACK,0,6,mode=CITY
2026-03-17 20:36:46,TRACK,7,6,mode=CITY
2026-03-17 20:36:46,TRACK,2,6,mode=CITY
2026-03-17 20:36:46,TRACK,5,6,mode=CITY
2026-03-17 20:36:46,TRACK,3,6,mode=CITY
2026-03-17 20:36:46,TRACK,6,6,mode=CITY
2026-03-17 20:36:46,TRACK,1,6,mode=CITY
2026-03-17 20:36:46,TRACK,5,11,mode=CITY
2026-03-17 20:36:46,TRACK,6,11,mode=CITY
2026-03-17 20:36:46,TRACK,1,11,mode=CITY
2026-03-17 20:36:46,TRACK,4,11,mode=CITY
2026-03-17 20:36:46,TRACK,7,11,mode=CITY
2026-03-17 20:36:46,TRACK,2,11,mode=CITY
2026-03-17 20:36:46,TRACK,0,11,mode=CITY
2026-03-17 20:36:46,TRACK,3,11,mode=CITY
2026-03-17 20:36:46,TRACK,5,5,mode=CITY
2026-03-17 20:36:46,TRACK,6,5,mode=CITY
2026-03-17 20:36:46,TRACK,1,5,mode=CITY
2026-03-17 20:36:46,TRACK,4,5,mode=CITY
2026-03-17 20:36:46,TRACK,0,5,mode=CITY
2026-03-17 20:36:46,TRACK,7,5,mode=CITY
2026-03-17 20:36:46,TRACK,2,5,mode=CITY
2026-03-17 20:36:46,TRACK,3,5,mode=CITY
2026-03-17 20:36:46,TRACK,4,4,mode=CITY
2026-03-17 20:36:46,TRACK,7,4,mode=CITY
2026-03-17 20:36:46,TRACK,2,4,mode=CITY
2026-03-17 20:36:46,TRACK,0,4,mode=CITY
2026-03-17 20:36:46,TRACK,3,4,mode=CITY
2026-03-17 20:36:46,TRACK,5,4,mode=CITY
2026-03-17 20:36:46,TRACK,6,4,mode=CITY
2026-03-17 20:36:46,TRACK,1,4,mode=CITY
2026-03-17 20:36:46,TRACK,4,10,mode=CITY
2026-03-17 20:36:46,TRACK,0,10,mode=CITY
2026-03-17 20:36:46,TRACK,7,10,mode=CITY
2026-03-17 20:36:46,TRACK,2,10,mode=CITY
2026-03-17 20:36:46,TRACK,3,10,mode=CITY
2026-03-17 20:36:46,TRACK,5,10,mode=CITY
2026-03-17 20:36:46,TRACK,6,10,mode=CITY
2026-03-17 20:36:46,TRACK,1,10,mode=CITY
2026-03-17 20:36:47,TRACK,4,3,mode=CITY
2026-03-17 20:36:47,TRACK,0,3,mode=CITY
2026-03-17 20:36:47,TRACK,7,3,mode=CITY
2026-03-17 20:36:47,TRACK,2,3,mode=CITY
2026-03-17 20:36:47,TRACK,3,3,mode=CITY
2026-03-17 20:36:47,TRACK,5,3,mode=CITY
2026-03-17 20:36:47,TRACK,6,3,mode=CITY
2026-03-17 20:36:47,TRACK,1,3,mode=CITY
2026-03-17 20:36:47,TRACK,6,2,mode=CITY
2026-03-17 20:36:47,TRACK,1,2,mode=CITY
2026-03-17 20:36:47,TRACK,4,2,mode=CITY
2026-03-17 20:36:47,TRACK,0,2,mode=CITY
2026-03-17 20:36:47,TRACK,7,2,mode=CITY
2026-03-17 20:36:47,TRACK,2,2,mode=CITY
2026-03-17 20:36:47,TRACK,3,2,mode=CITY
2026-03-17 20:36:47,TRACK,5,2,mode=CITY
2026-03-17 20:36:47,TRACK,4,9,mode=CITY
2026-03-17 20:36:47,TRACK,0,9,mode=CITY
2026-03-17 20:36:47,TRACK,7,9,mode=CITY
2026-03-17 20:36:47,TRACK,2,9,mode=CITY
2026-03-17 20:36:47,TRACK,3,9,mode=CITY
2026-03-17 20:36:47,TRACK,5,9,mode=CITY
2026-03-17 20:36:47,TRACK,6,9,mode=CITY
2026-03-17 20:36:47,TRACK,1,9,mode=CITY
2026-03-17 20:36:47,TRACK,0,1,mode=CITY
2026-03-17 20:36:47,TRACK,7,1,mode=CITY
2026-03-17 20:36:47,TRACK,2,1,mode=CITY
2026-03-17 20:36:47,TRACK,3,1,mode=CITY
2026-03-17 20:36:47,TRACK,6,1,mode=CITY
2026-03-17 20:36:47,TRACK,1,1,mode=CITY
2026-03-17 20:36:47,TRACK,5,1,mode=CITY
2026-03-17 20:36:47,TRACK,4,1,mode=CITY
2026-03-17 20:36:47,TRACK,3,8,mode=CITY
2026-03-17 20:36:47,TRACK,5,8,mode=CITY
2026-03-17 20:36:47,TRACK,6,8,mode=CITY
2026-03-17 20:36:47,TRACK,1,8,mode=CITY
2026-03-17 20:36:47,TRACK,4,8,mode=CITY
2026-03-17 20:36:47,TRACK,0,8,mode=CITY
2026-03-17 20:36:47,TRACK,7,8,mode=CITY
2026-03-17 20:36:47,TRACK,2,8,mode=CITY
2026-03-17 20:36:47,TRACK,0,7,mode=CITY
2026-03-17 20:36:47,TRACK,7,7,mode=CITY
2026-03-17 20:36:47,TRACK,2,7,mode=CITY
2026-03-17 20:36:47,TRACK,3,7,mode=CITY
2026-03-17 20:36:47,YOLO,4,6,mode=CITY
2026-03-17 20:36:47,TRACK,4,6,mode=CITY
2026-03-17 20:36:47,TRACK,5,7,mode=CITY
2026-03-17 20:36:47,TRACK,0,6,mode=CITY
2026-03-17 20:36:47,TRACK,6,7,mode=CITY
2026-03-17 20:36:47,TRACK,1,7,mode=CITY
2026-03-17 20:36:47,TRACK,7,6,mode=CITY
2026-03-17 20:36:47,TRACK,2,6,mode=CITY
2026-03-17 20:36:47,TRACK,3,6,mode=CITY
2026-03-17 20:36:47,TRACK,1,6,mode=CITY
2026-03-17 20:36:47,TRACK,4,7,mode=CITY
2026-03-17 20:36:48,TRACK,4,0,mode=CITY
2026-03-17 20:36:48,TRACK,0,0,mode=CITY
2026-03-17 20:36:48,TRACK,7,0,mode=CITY
2026-03-17 20:36:48,TRACK,2,0,mode=CITY
2026-03-17 20:36:48,TRACK,3,0,mode=CITY
2026-03-17 20:36:48,TRACK,5,0,mode=CITY
2026-03-17 20:36:48,TRACK,6,0,mode=CITY
